source_attack,sensor,low,high,target_coverage,other_coverage,specificity_score,fallback_selected,source_attacks,feature_name
Attack_20,AIT202,8.38394,8.388746,0.9430379746835443,0.014387910939635078,0.9286500637439092,False,Attack_20,AIT202_ATTACK_RANGE_006
Attack_36,AIT202,8.684824,8.693796,0.9537037037037037,0.025210309887924314,0.9284933938157794,False,Attack_36,AIT202_ATTACK_RANGE_007
Attack_6,AIT202,6.0,8.367277,1.0,0.07510271597033243,0.9248972840296675,False,Attack_6,AIT202_ATTACK_RANGE_008
Attack_4,AIT202,8.366348,8.372725,0.9423076923076923,0.03530956144345916,0.9069981308642331,False,Attack_4,AIT202_ATTACK_RANGE_009
Attack_7,AIT202,8.422071,8.438734,0.9271137026239067,0.03338159588159588,0.8937321067423109,False,Attack_7,AIT202_ATTACK_RANGE_010
Attack_13,AIT202,8.391951,8.400282,0.9679144385026738,0.07502937092812133,0.8928850675745524,False,Attack_13,AIT202_ATTACK_RANGE_011
Attack_33,AIT202,8.596066,8.605999,0.9380281690140845,0.0466956335157172,0.8913325354983673,False,Attack_33,AIT202_ATTACK_RANGE_012
Attack_40,AIT202,8.620739,8.625225,0.9159663865546218,0.031202374268067698,0.8847640122865541,False,Attack_40,AIT202_ATTACK_RANGE_013
Attack_10,AIT203,328.4286,328.6337,1.0,0.012396363733304896,0.9876036362666951,False,Attack_10,AIT203_ATTACK_RANGE_000
Attack_38,AIT203,290.9254,292.1302,0.9822222222222222,0.012989789918212433,0.9692324323040098,False,Attack_38,AIT203_ATTACK_RANGE_001
Attack_36,AIT203,288.1056,291.1305,0.9861111111111112,0.024027736716209315,0.9620833743949019,False,Attack_36,AIT203_ATTACK_RANGE_002
Attack_13,AIT203,332.4532,332.7352,0.9732620320855615,0.013697532842037808,0.9595644992435237,False,Attack_13,AIT203_ATTACK_RANGE_003
Attack_19,AIT203,333.5555,333.7862,0.966183574879227,0.016563368241077153,0.9496202066381498,False,Attack_19,AIT203_ATTACK_RANGE_004
Attack_33,AIT203,304.9474,305.1782,0.9549295774647887,0.012874155133569359,0.9420554223312193,False,Attack_33,AIT203_ATTACK_RANGE_005
Attack_6,AIT203,329.55138,330.0436,0.9490445859872612,0.01600768368817032,0.9330369022990909,False,Attack_6,AIT203_ATTACK_RANGE_006
Attack_4,AIT203,330.7101,331.1971,0.9615384615384616,0.03046052455327243,0.9310779369851891,False,Attack_4,AIT203_ATTACK_RANGE_007
Attack_22,AIT203,334.7603,337.3494,0.9326145552560647,0.0028442631748416872,0.9297702920812231,False,Attack_22,AIT203_ATTACK_RANGE_008
Attack_40,AIT203,303.3325,303.831035,0.9369747899159664,0.008956979759899468,0.9280178101560669,False,Attack_40,AIT203_ATTACK_RANGE_009
Attack_11,AIT203,327.68008000000003,328.4286,0.933184855233853,0.005592901317558484,0.9275919539162945,False,Attack_11,AIT203_ATTACK_RANGE_010
Attack_27,AIT203,322.789,325.455,0.9386548410938654,0.011188888276470264,0.9274659528173952,False,Attack_27,AIT203_ATTACK_RANGE_011
Attack_20,AIT203,333.4786,333.6324,0.939873417721519,0.012807116255392118,0.9270663014661269,False,Attack_20,AIT203_ATTACK_RANGE_012
Attack_21,AIT203,332.0174,332.8634,0.9410745233968805,0.02735955965679132,0.9137149637400892,False,Attack_21,AIT203_ATTACK_RANGE_013
Attack_39,AIT203,303.8195,305.1269,0.9501557632398754,0.039927112921378426,0.910228650318497,False,Attack_39,AIT203_ATTACK_RANGE_014
Attack_2,AIT203,328.6593,329.38988,0.9295774647887324,0.04028537710546079,0.8892920876832716,False,Attack_2,AIT203_ATTACK_RANGE_015
Attack_3,AIT203,316.6111,318.7132,0.9218241042345277,0.04414443372977606,0.8776796705047516,False,Attack_3,AIT203_ATTACK_RANGE_016
Attack_7,AIT203,316.8931,319.80515,0.9300291545189504,0.06695087945087945,0.863078275068071,False,Attack_7,AIT203_ATTACK_RANGE_017
Attack_41,AIT203,304.8193,307.2545,0.9201492537313433,0.06113116063803411,0.8590180930933091,False,Attack_41,AIT203_ATTACK_RANGE_018
Attack_32,AIT203,290.7716,300.2563,0.9293139293139293,0.07120943000161473,0.8581044993123146,False,Attack_32,AIT203_ATTACK_RANGE_019
Attack_35,AIT203,288.6696,303.5888,1.0,0.16969989799753046,0.8303001020024695,False,Attack_35,AIT203_ATTACK_RANGE_020
Attack_29,AIT402,146.3727,146.8854,0.979381443298969,0.026343828245698152,0.9530376150532709,False,Attack_29,AIT402_ATTACK_RANGE_000
Attack_24,AIT402,149.6796,150.5511,0.9727626459143969,0.019956128618051468,0.9528065172963454,False,Attack_24,AIT402_ATTACK_RANGE_001
Attack_31,AIT402,147.5006,147.9108,0.95578231292517,0.02353728745481323,0.9322450254703568,False,Attack_31,AIT402_ATTACK_RANGE_002
Attack_34,AIT402,143.6555,143.9887,0.9629629629629629,0.04350604398530273,0.9194569189776601,False,Attack_34,AIT402_ATTACK_RANGE_003
Attack_30,AIT402,146.0651,146.8342,0.9455709711846318,0.026756035093455397,0.9188149360911765,False,Attack_30,AIT402_ATTACK_RANGE_004
Attack_6,AIT402,155.0372,155.2679,0.9617834394904459,0.04332746384931434,0.9184559756411316,False,Attack_6,AIT402_ATTACK_RANGE_005
Attack_26,AIT402,149.1925,150.2692,0.9221453287197232,0.00833264808266864,0.9138126806370546,False,Attack_26,AIT402_ATTACK_RANGE_006
Attack_39,AIT402,144.9372,145.655,0.9501557632398754,0.03874805723779409,0.9114077060020813,False,Attack_39,AIT402_ATTACK_RANGE_007
Attack_35,AIT402,142.989,143.6298,0.9246753246753247,0.013448220325334192,0.9112271043499904,False,Attack_35,AIT402_ATTACK_RANGE_008
Attack_21,AIT402,154.3194,154.8321,0.9740034662045061,0.06769737197129135,0.9063060942332147,False,Attack_21,AIT402_ATTACK_RANGE_009
Attack_4,AIT402,154.5501,155.0628,0.9711538461538461,0.06984220537412597,0.9013116407797201,False,Attack_4,AIT402_ATTACK_RANGE_010
Attack_27,AIT402,148.3978,148.9874,0.9327420546932742,0.03370445902000772,0.8990375956732665,False,Attack_27,AIT402_ATTACK_RANGE_011
Attack_32,AIT402,145.2961,146.2189,0.9272349272349273,0.04564293018999946,0.8815919970449279,False,Attack_32,AIT402_ATTACK_RANGE_012
Attack_41,AIT402,144.1425,144.8347,0.926865671641791,0.07476789994214716,0.8520977716996438,False,Attack_41,AIT402_ATTACK_RANGE_013
Attack_37,AIT402,140.9126,144.809,0.9493333333333334,0.18723164448261057,0.7621016888507228,False,Attack_37,AIT402_ATTACK_RANGE_014
Attack_3,AIT501,7.879582,7.882146,0.990228013029316,0.005116254151933997,0.985111758877382,False,Attack_3,AIT501_ATTACK_RANGE_000
Attack_6,AIT501,7.869969,7.870931,1.0,0.022437436636252066,0.9775625633637479,False,Attack_6,AIT501_ATTACK_RANGE_001
Attack_29,AIT501,7.837926,7.84081,0.979381443298969,0.006659208353310958,0.9727222349456581,False,Attack_29,AIT501_ATTACK_RANGE_002
Attack_10,AIT501,7.852987,7.853628,0.9765625,0.0063448055237130445,0.9702176944762869,False,Attack_10,AIT501_ATTACK_RANGE_003
Attack_4,AIT501,7.87061,7.873174,1.0,0.03472017574409945,0.9652798242559005,False,Attack_4,AIT501_ATTACK_RANGE_004
Attack_25,AIT501,7.813894,7.821584,0.9673469387755103,0.006648900374168888,0.9606980384013414,False,Attack_25,AIT501_ATTACK_RANGE_005
Attack_39,AIT501,7.75109,7.755255,1.0,0.05579077120960394,0.944209228790396,False,Attack_39,AIT501_ATTACK_RANGE_006
Attack_31,AIT501,7.778006,7.779928,0.9489795918367347,0.010095059579595661,0.9388845322571391,False,Attack_31,AIT501_ATTACK_RANGE_007
Attack_26,AIT501,7.784414,7.7889,0.9420415224913494,0.007373297152098238,0.9346682253392512,False,Attack_26,AIT501_ATTACK_RANGE_008
Attack_1,AIT501,7.873174,7.876058,0.9601063829787234,0.03133895410307154,0.9287674288756519,False,Attack_1,AIT501_ATTACK_RANGE_009
Attack_36,AIT501,7.79595,7.802359,1.0,0.07831859596312522,0.9216814040368748,False,Attack_36,AIT501_ATTACK_RANGE_010
Attack_7,AIT501,7.867406,7.871251,0.9475218658892128,0.02775096525096525,0.9197709006382476,False,Attack_7,AIT501_ATTACK_RANGE_011
Attack_21,AIT501,7.822866,7.82575,0.975736568457539,0.0560142463979278,0.9197223220596111,False,Attack_21,AIT501_ATTACK_RANGE_012
Attack_34,AIT501,7.796911,7.798513,0.9629629629629629,0.045023696682464455,0.9179392662804985,False,Attack_34,AIT501_ATTACK_RANGE_013
Attack_23,AIT501,7.801077,7.804922,0.9336917562724014,0.017529192848089317,0.9161625634243121,False,Attack_23,AIT501_ATTACK_RANGE_014
Attack_19,AIT501,7.823186,7.825109,0.9565217391304348,0.04407993160931823,0.9124418075211166,False,Attack_19,AIT501_ATTACK_RANGE_015
Attack_8,AIT501,7.856191,7.860997,0.9571984435797666,0.04757513290658566,0.9096233106731809,False,Attack_8,AIT501_ATTACK_RANGE_016
Attack_17,AIT501,7.860036,7.86292,0.926829268292683,0.034776743558613245,0.8920525247340697,False,Attack_17,AIT501_ATTACK_RANGE_017
Attack_28,AIT501,7.440592,7.74328675,0.9051490514905149,0.01349556922576624,0.8916534822647487,False,Attack_28,AIT501_ATTACK_RANGE_018
Attack_27,AIT501,7.7591,7.769675,0.9334811529933481,0.04202722813206195,0.8914539248612862,False,Attack_27,AIT501_ATTACK_RANGE_019
Attack_38,AIT501,7.752051,7.755576,0.9377777777777778,0.048858715988667346,0.8889190617891105,False,Attack_38,AIT501_ATTACK_RANGE_020
Attack_16,AIT501,7.857152,7.859715,0.9230769230769231,0.035758191244855415,0.8873187318320677,False,Attack_16,AIT501_ATTACK_RANGE_021
Attack_13,AIT501,7.852026,7.859395,0.9572192513368984,0.07414824308448147,0.883071008252417,False,Attack_13,AIT501_ATTACK_RANGE_022
Attack_32,AIT501,7.794027,7.798513,0.9688149688149689,0.09389633457129017,0.8749186342436787,False,Attack_32,AIT501_ATTACK_RANGE_023
Attack_2,AIT501,7.872533,7.878621,0.952112676056338,0.08132174659371312,0.8707909294626248,False,Attack_2,AIT501_ATTACK_RANGE_024
Attack_33,AIT501,7.790503,7.798513,0.9859154929577465,0.1177448771591031,0.8681706157986434,False,Attack_33,AIT501_ATTACK_RANGE_025
Attack_41,AIT501,7.749808,7.761023,0.9507462686567164,0.08333562908069093,0.8674106395760255,False,Attack_41,AIT501_ATTACK_RANGE_026
Attack_30,AIT501,7.825109,7.829916,0.927427961579509,0.06471037000708409,0.8627175915724249,False,Attack_30,AIT501_ATTACK_RANGE_027
Attack_37,AIT501,7.682518,7.771918,0.944,0.18334048948046372,0.7606595105195362,False,Attack_37,AIT501_ATTACK_RANGE_028
Attack_21,AIT502,146.0395,146.5009,0.975736568457539,0.018077815552317737,0.9576587529052213,False,Attack_21,AIT502_ATTACK_RANGE_000
Attack_22,AIT502,150.0,150.0,0.9568733153638814,0.00034882472899001827,0.9565244906348914,False,Attack_22,AIT502_ATTACK_RANGE_001
Attack_31,AIT502,139.5796,140.041,0.9659863945578231,0.0145936537689115,0.9513927407889116,False,Attack_31,AIT502_ATTACK_RANGE_002
Attack_27,AIT502,141.938,142.6557,0.9800443458980045,0.040814639254809014,0.9392297066431955,False,Attack_27,AIT502_ATTACK_RANGE_003
Attack_35,AIT502,136.5035,137.0418,0.9636363636363636,0.03371450045632684,0.9299218631800368,False,Attack_35,AIT502_ATTACK_RANGE_004
Attack_34,AIT502,136.888,137.093,0.9506172839506173,0.02819638958410991,0.9224208943665074,False,Attack_34,AIT502_ATTACK_RANGE_005
Attack_20,AIT502,145.6806,146.1164,0.939873417721519,0.03330386089006779,0.9065695568314512,False,Attack_20,AIT502_ATTACK_RANGE_006
Attack_16,AIT502,142.9377,143.5017,0.9638009049773756,0.07301298840130419,0.8907879165760714,False,Attack_16,AIT502_ATTACK_RANGE_007
Attack_36,AIT502,137.3238,137.9134,0.9143518518518519,0.033031418819039426,0.8813204330328124,False,Attack_36,AIT502_ATTACK_RANGE_008
Attack_7,AIT502,144.1938,144.6552,0.9416909620991254,0.07298369798369798,0.8687072641154274,False,Attack_7,AIT502_ATTACK_RANGE_009
Attack_2,AIT502,144.0144,144.8603,0.9915492957746479,0.126890891535243,0.8646584042394049,False,Attack_2,AIT502_ATTACK_RANGE_010
Attack_41,AIT502,138.1953,138.9387,0.9186567164179105,0.0952918813190446,0.8233648350988658,False,Attack_41,AIT502_ATTACK_RANGE_011
Attack_19,AIT503,254.5181,254.7744,0.9806763285024155,0.008896131652062406,0.9717801968503531,False,Attack_19,AIT503_ATTACK_RANGE_000
Attack_10,AIT503,270.2192,270.9562,1.0,0.030151155661006106,0.9698488443389939,False,Attack_10,AIT503_ATTACK_RANGE_001
Attack_25,AIT503,271.3407,271.4368,0.9775510204081632,0.008264017873966998,0.9692870025341962,False,Attack_25,AIT503_ATTACK_RANGE_002
Attack_40,AIT503,245.2576,248.9105,0.9663865546218487,0.0050533408197641775,0.9613332138020846,False,Attack_40,AIT503_ATTACK_RANGE_003
Attack_23,AIT503,269.9949,270.4114,0.96415770609319,0.012971602707586096,0.9511861033856038,False,Attack_23,AIT503_ATTACK_RANGE_004
Attack_3,AIT503,263.7465,263.9708,0.9641693811074918,0.017143469409621772,0.9470259116978701,False,Attack_3,AIT503_ATTACK_RANGE_005
Attack_16,AIT503,260.7344,261.2151,0.9909502262443439,0.04476455181997969,0.9461856744243642,False,Attack_16,AIT503_ATTACK_RANGE_006
Attack_38,AIT503,260.7344,260.9267,0.96,0.02483027743625381,0.9351697225637462,False,Attack_38,AIT503_ATTACK_RANGE_007
Attack_4,AIT503,262.2404,262.657,0.9487179487179487,0.016958233986122645,0.9317597147318261,False,Attack_4,AIT503_ATTACK_RANGE_008
Attack_39,AIT503,244.9052,249.4553,0.9221183800623053,0.0077710488236239885,0.9143473312386813,False,Attack_39,AIT503_ATTACK_RANGE_009
Attack_17,AIT503,260.2538,260.5742,0.9250871080139372,0.012518548495885606,0.9125685595180516,False,Attack_17,AIT503_ATTACK_RANGE_010
Attack_1,AIT503,261.3432,262.3686,0.9521276595744681,0.08059750047442188,0.8715301591000462,False,Attack_1,AIT503_ATTACK_RANGE_011
Attack_24,AIT503,271.28938,272.7185,0.9182879377431906,0.04804451340217217,0.8702434243410184,False,Attack_24,AIT503_ATTACK_RANGE_012
Attack_34,AIT504,14.99615,15.18841,1.0,0.07188881197081846,0.9281111880291816,False,Attack_34,AIT504_ATTACK_RANGE_000
Attack_24,AIT504,13.95796,14.22712,0.9610894941634242,0.05002407575838639,0.9110654184050377,False,Attack_24,AIT504_ATTACK_RANGE_001
Attack_23,AIT504,13.65035,13.95796,0.956989247311828,0.056848520805803514,0.9001407265060245,False,Attack_23,AIT504_ATTACK_RANGE_002
Attack_16,AIT504,11.65086,11.88157,0.9592760180995475,0.06464803035971992,0.8946279877398277,False,Attack_16,AIT504_ATTACK_RANGE_003
Attack_33,AIT504,15.38067,15.76519,0.9887323943661972,0.09451775560562171,0.8942146387605755,False,Attack_33,AIT504_ATTACK_RANGE_004
Attack_17,AIT504,11.57396,11.88157,0.9407665505226481,0.06399568325913935,0.8767708672635088,False,Attack_17,AIT504_ATTACK_RANGE_005
Attack_8,AIT504,12.516024999999999,13.30428,0.9014267185473411,0.03173483779971791,0.8696918807476233,False,Attack_8,AIT504_ATTACK_RANGE_006
Attack_3,AIT504,12.15073,12.41989,0.9609120521172638,0.10050358941390763,0.8604084627033561,False,Attack_3,AIT504_ATTACK_RANGE_007
Attack_35,AIT504,15.62676,16.30351,0.9064935064935065,0.08702421216513663,0.8194692943283698,False,Attack_35,AIT504_ATTACK_RANGE_008
Attack_37,AIT504,15.41912,20.99462,0.952,0.17770502361528553,0.7742949763847145,False,Attack_37,AIT504_ATTACK_RANGE_009
Attack_8,DPIT301,45.0,45.0,0.9831387808041504,0.015433438211999566,0.9677053425921508,False,Attack_8,DPIT301_ATTACK_RANGE_000
Attack_29,DPIT301,2.061592,2.061592,0.9690721649484536,0.0018113046721005806,0.967260860276353,False,Attack_29,DPIT301_ATTACK_RANGE_001
Attack_2,FIT201,2.78871,2.802294,0.9098591549295775,0.03575260165218324,0.8741065532773943,False,Attack_2,FIT201_ATTACK_RANGE_000
Attack_30,FIT201,2.783584,2.821132,0.9050160085378869,0.04081521442973135,0.8642007941081555,False,Attack_30,FIT201_ATTACK_RANGE_001
Attack_11,FIT401,0.0,0.0,0.9665924276169265,0.024576499058886796,0.9420159285580397,False,Attack_11,FIT401_ATTACK_RANGE_000
Attack_28,FIT401,0.0,1.7021561,0.9498644986449865,0.05845370044172245,0.891410798203264,False,Attack_28,FIT401_ATTACK_RANGE_001
Attack_11,FIT504,0.0,0.0,0.9732739420935412,0.04345254100564668,0.9298214010878946,False,"Attack_11,Attack_22",FIT504_ATTACK_RANGE_000
Attack_21,LIT101,700.0,700.0,0.9705372616984402,0.024931196373644163,0.9456060653247961,False,"Attack_21,Attack_30",LIT101_ATTACK_RANGE_000
Attack_1,LIT101,837.97774,869.8804,0.9002659574468085,0.002114566107300675,0.8981513913395078,False,Attack_1,LIT101_ATTACK_RANGE_001
Attack_38,LIT101,521.5592399999999,523.7496,0.9022222222222223,0.03675094884267921,0.8654712733795431,False,Attack_38,LIT101_ATTACK_RANGE_002
Attack_37,LIT101,701.94531,809.99244,0.8986666666666666,0.09540038643194504,0.8032662802347216,False,Attack_37,LIT101_ATTACK_RANGE_003
Attack_26,LIT301,801.0,801.0,0.9826989619377162,0.0004659704519913384,0.9822329914857248,False,Attack_26,LIT301_ATTACK_RANGE_000
Attack_34,LIT301,844.8956,849.9023,0.9259259259259259,0.024735076415144577,0.9011908495107813,False,Attack_34,LIT301_ATTACK_RANGE_001
Attack_28,LIT301,1011.72,1016.286,0.9065040650406504,0.005690902685564077,0.9008131623550863,False,Attack_28,LIT301_ATTACK_RANGE_002
Attack_13,LIT301,909.29813,920.2769,0.9090909090909091,0.029264124746341984,0.8798267843445671,False,Attack_13,LIT301_ATTACK_RANGE_003
Attack_20,LIT301,916.7021,932.863825,0.8987341772151899,0.045360769498700534,0.8533734077164894,False,Attack_20,LIT301_ATTACK_RANGE_004
Attack_31,LIT401,600.0,600.0,1.0,0.011246485473289597,0.9887535145267105,False,Attack_31,LIT401_ATTACK_RANGE_000
Attack_25,LIT401,1000.0,1000.0,0.9591836734693877,0.00032302349995962207,0.9588606499694281,False,Attack_25,LIT401_ATTACK_RANGE_001
Attack_28,LIT401,246.6291,408.5952399999994,0.9037940379403794,0.0,0.9037940379403794,False,Attack_28,LIT401_ATTACK_RANGE_002
Attack_26,PIT501,244.5046,245.4659,0.9221453287197232,0.008305238056080914,0.9138400906636422,False,Attack_26,PIT501_ATTACK_RANGE_000
Attack_32,PIT501,250.4807,250.9453,0.9043659043659044,0.03746165025028258,0.8669042541156218,False,Attack_32,PIT501_ATTACK_RANGE_001
Attack_1,PIT501,249.8718,250.5768,0.9375,0.08401333803236913,0.8534866619676309,False,Attack_1,PIT501_ATTACK_RANGE_002
Attack_17,PIT501,251.2337,252.1469,0.9163763066202091,0.06906785377040335,0.8473084528498057,False,Attack_17,PIT501_ATTACK_RANGE_003
Attack_8,PIT501,246.6996,248.1415,0.9118028534370947,0.08446349137463383,0.8273393620624608,False,Attack_8,PIT501_ATTACK_RANGE_004
Attack_11,PIT502,0.0,0.0,0.9732739420935412,0.04420543156762571,0.9290685105259155,False,"Attack_11,Attack_22",PIT502_ATTACK_RANGE_000
Attack_28,PIT502,0.0,0.7416780999999992,0.9498644986449865,0.039890517872144385,0.9099739807728421,False,Attack_28,PIT502_ATTACK_RANGE_001
Attack_23,PIT502,0.7825264650000001,0.8217728999999993,0.899641577060932,0.061028559100347886,0.8386130179605841,False,Attack_23,PIT502_ATTACK_RANGE_002
Attack_26,PIT503,183.8471,184.7122,0.9299307958477508,0.00814077789655456,0.9217900179511963,False,Attack_26,PIT503_ATTACK_RANGE_000
Attack_24,PIT503,190.3839,190.88372,0.9066147859922179,0.032208014552458405,0.8744067714397595,False,Attack_24,PIT503_ATTACK_RANGE_001
Attack_36,PIT503,186.2343,186.8591,0.9282407407407407,0.07960867578681431,0.8486320649539264,False,Attack_36,PIT503_ATTACK_RANGE_002
Attack_40,PIT503,134.6129,185.6896,0.9411764705882353,0.10189567123873693,0.8392807993494984,False,Attack_40,PIT503_ATTACK_RANGE_003
