source_attack,sensor,low,high,target_coverage,other_coverage,specificity_score,fallback_selected,source_attacks,feature_name
Attack_33,AIT202,8.596066,8.605999,0.9295774647887324,0.047272629657468056,0.8823048351312643,False,Attack_33,AIT202_ATTACK_RANGE_012
Attack_2,AIT202,8.374647,8.390028,0.9180790960451978,0.04684186508469117,0.8712372309605066,False,Attack_2,AIT202_ATTACK_RANGE_013
Attack_10,AIT203,328.4286,328.6337,1.0,0.01240694789081886,0.9875930521091811,False,Attack_10,AIT203_ATTACK_RANGE_000
Attack_36,AIT203,288.1056,291.1305,0.9884259259259259,0.023994620040349697,0.9644313058855762,False,Attack_36,AIT203_ATTACK_RANGE_001
Attack_13,AIT203,332.4532,332.7352,0.9731182795698925,0.013201143742818203,0.9599171358270743,False,Attack_13,AIT203_ATTACK_RANGE_002
Attack_38,AIT203,290.9254,292.1302,0.9688888888888889,0.012920657000695522,0.9559682318881934,False,Attack_38,AIT203_ATTACK_RANGE_003
Attack_33,AIT203,304.9474,305.1782,0.9661971830985916,0.013019435198110168,0.9531777479004814,False,Attack_33,AIT203_ATTACK_RANGE_004
Attack_6,AIT203,329.5565,330.0436,0.9554140127388535,0.015353805073431242,0.9400602076654223,False,Attack_6,AIT203_ATTACK_RANGE_005
Attack_19,AIT203,333.5555,333.7862,0.9565217391304348,0.016497326203208557,0.9400244129272263,False,Attack_19,AIT203_ATTACK_RANGE_006
Attack_11,AIT203,327.68008000000003,328.4286,0.9376391982182628,0.005194036277517628,0.9324451619407452,False,Attack_11,AIT203_ATTACK_RANGE_007
Attack_22,AIT203,334.7603,337.5801,0.9351351351351351,0.002900341058624486,0.9322347940765107,False,Attack_22,AIT203_ATTACK_RANGE_008
Attack_4,AIT203,330.7101,331.1971,0.9615384615384616,0.030325780935782278,0.9312126806026793,False,Attack_4,AIT203_ATTACK_RANGE_009
Attack_27,AIT203,322.789,325.4807,0.9356984478935698,0.011860760191978816,0.923837687701591,False,Attack_27,AIT203_ATTACK_RANGE_010
Attack_40,AIT203,303.3325,303.8195,0.9324894514767933,0.009285523146909285,0.923203928329884,False,Attack_40,AIT203_ATTACK_RANGE_011
Attack_20,AIT203,333.4786,333.6324,0.9335443037974683,0.012925370732884611,0.9206189330645838,False,Attack_20,AIT203_ATTACK_RANGE_012
Attack_21,AIT203,332.0174,332.8634,0.9410745233968805,0.02762624898730759,0.9134482744095729,False,Attack_21,AIT203_ATTACK_RANGE_013
Attack_2,AIT203,328.6593,329.2745,0.940677966101695,0.031648457842321426,0.9090295082593736,False,Attack_2,AIT203_ATTACK_RANGE_014
Attack_3,AIT203,316.6111,318.7132,0.9313725490196079,0.04410069435135787,0.88727185466825,False,Attack_3,AIT203_ATTACK_RANGE_015
Attack_7,AIT203,316.8931,319.8154,0.9446064139941691,0.06743774151996565,0.8771686724742035,False,Attack_7,AIT203_ATTACK_RANGE_016
Attack_32,AIT203,290.7716,300.2563,0.9272349272349273,0.07011258955987718,0.8571223376750501,False,Attack_32,AIT203_ATTACK_RANGE_017
Attack_41,AIT203,304.8193,307.2545,0.917910447761194,0.06270162958061047,0.8552088181805836,False,Attack_41,AIT203_ATTACK_RANGE_018
Attack_35,AIT203,288.6696,303.5888,0.9974025974025974,0.16925474181935415,0.8281478555832432,False,Attack_35,AIT203_ATTACK_RANGE_019
Attack_24,AIT402,149.7052,150.5511,0.9571984435797666,0.018795180722891568,0.938403262856875,False,Attack_24,AIT402_ATTACK_RANGE_000
Attack_29,AIT402,146.3727,146.8854,0.9587628865979382,0.02663289789389496,0.9321299887040432,False,Attack_29,AIT402_ATTACK_RANGE_001
Attack_39,AIT402,144.9372,145.6806,0.9688473520249221,0.04022957678485222,0.9286177752400699,False,Attack_39,AIT402_ATTACK_RANGE_002
Attack_31,AIT402,147.51602,147.9108,0.9488054607508533,0.022270461488985368,0.9265349992618679,False,Attack_31,AIT402_ATTACK_RANGE_003
Attack_6,AIT402,155.0372,155.2679,0.9681528662420382,0.04285714285714286,0.9252957233848954,False,Attack_6,AIT402_ATTACK_RANGE_004
Attack_30,AIT402,146.0651,146.8342,0.9445037353255069,0.027024815925824924,0.917478919399682,False,Attack_30,AIT402_ATTACK_RANGE_005
Attack_34,AIT402,143.6555,143.9887,0.9506172839506173,0.0429835314182167,0.9076337525324005,False,Attack_34,AIT402_ATTACK_RANGE_006
Attack_21,AIT402,154.3194,154.8321,0.975736568457539,0.06899810964083176,0.9067384588167072,False,Attack_21,AIT402_ATTACK_RANGE_007
Attack_4,AIT402,154.5501,155.0628,0.9743589743589743,0.07065290253385172,0.9037060718251226,False,Attack_4,AIT402_ATTACK_RANGE_008
Attack_32,AIT402,145.2961,146.2446,0.9501039501039501,0.0475138716802241,0.902590078423726,False,Attack_32,AIT402_ATTACK_RANGE_009
Attack_27,AIT402,148.3978,148.9874,0.934220251293422,0.032575715783086004,0.901644535510336,False,Attack_27,AIT402_ATTACK_RANGE_010
Attack_35,AIT402,142.989,143.6298,0.9116883116883117,0.01270753855246897,0.8989807731358427,False,Attack_35,AIT402_ATTACK_RANGE_011
Attack_17,AIT402,151.5509,152.7813,0.9616055846422339,0.09761300426634983,0.8639925803758841,False,Attack_17,AIT402_ATTACK_RANGE_012
Attack_36,AIT402,143.6555,144.4501,0.9537037037037037,0.10090114324142568,0.852802560462278,False,Attack_36,AIT402_ATTACK_RANGE_013
Attack_41,AIT402,144.1425,144.8347,0.9246268656716418,0.07593680205145173,0.8486900636201901,False,Attack_41,AIT402_ATTACK_RANGE_014
Attack_37,AIT402,140.9126,144.809,0.96,0.1872582724538032,0.7727417275461967,False,Attack_37,AIT402_ATTACK_RANGE_015
Attack_3,AIT501,7.879582,7.882146,0.9934640522875817,0.004932843623495348,0.9885312086640864,False,Attack_3,AIT501_ATTACK_RANGE_000
Attack_6,AIT501,7.869969,7.870931,1.0,0.02218958611481976,0.9778104138851802,False,Attack_6,AIT501_ATTACK_RANGE_001
Attack_4,AIT501,7.87061,7.873174,1.0,0.034615900254725836,0.9653840997452742,False,Attack_4,AIT501_ATTACK_RANGE_002
Attack_25,AIT501,7.813894,7.821584,0.9713701431492843,0.0066005711514629025,0.9647695719978213,False,Attack_25,AIT501_ATTACK_RANGE_003
Attack_10,AIT501,7.852987,7.853628,0.96875,0.006163451532858401,0.9625865484671416,False,Attack_10,AIT501_ATTACK_RANGE_004
Attack_29,AIT501,7.837926,7.84081,0.9587628865979382,0.006851506264996001,0.9519113803329422,False,Attack_29,AIT501_ATTACK_RANGE_005
Attack_31,AIT501,7.778006,7.779928,0.9385665529010239,0.010023047649675725,0.9285435052513481,False,Attack_31,AIT501_ATTACK_RANGE_006
Attack_26,AIT501,7.784414,7.7889,0.9342560553633218,0.00757180872952731,0.9266842466337945,False,Attack_26,AIT501_ATTACK_RANGE_007
Attack_21,AIT501,7.822866,7.82575,0.9774696707105719,0.05565757493923845,0.9218120957713334,False,Attack_21,AIT501_ATTACK_RANGE_008
Attack_8,AIT501,7.856191,7.860997,0.9571984435797666,0.0484580301878597,0.9087404133919069,False,Attack_8,AIT501_ATTACK_RANGE_009
Attack_19,AIT501,7.823186,7.825109,0.9516908212560387,0.0439572192513369,0.9077336020047018,False,Attack_19,AIT501_ATTACK_RANGE_010
Attack_34,AIT501,7.796911,7.798513,0.9506172839506173,0.044635719234663966,0.9059815647159534,False,Attack_34,AIT501_ATTACK_RANGE_011
Attack_23,AIT501,7.801077,7.804922,0.9228007181328546,0.01730094466936572,0.9054997734634889,False,Attack_23,AIT501_ATTACK_RANGE_012
Attack_1,AIT501,7.873174,7.874776,0.9188829787234043,0.016822683489350156,0.9020602952340542,False,Attack_1,AIT501_ATTACK_RANGE_013
Attack_39,AIT501,7.75109,7.754614,0.9501557632398754,0.050984283645336054,0.8991714795945394,False,Attack_39,AIT501_ATTACK_RANGE_014
Attack_27,AIT501,7.7591,7.769675,0.9379157427937915,0.04156782699840018,0.8963479157953913,False,Attack_27,AIT501_ATTACK_RANGE_015
Attack_38,AIT501,7.752051,7.755576,0.9422222222222222,0.04740249317853512,0.894819729043687,False,Attack_38,AIT501_ATTACK_RANGE_016
Attack_30,AIT501,7.825109,7.830556,0.9583778014941302,0.06716662121625307,0.8912111802778772,False,Attack_30,AIT501_ATTACK_RANGE_017
Attack_16,AIT501,7.857152,7.859715,0.9230769230769231,0.03573530198470015,0.8873416210922229,False,Attack_16,AIT501_ATTACK_RANGE_018
Attack_28,AIT501,7.440592,7.7428862,0.9009497964721845,0.013723894765391917,0.8872259017067926,False,Attack_28,AIT501_ATTACK_RANGE_019
Attack_36,AIT501,7.79595,7.8011889,0.9490740740740741,0.06455951580363148,0.8845145582704426,False,Attack_36,AIT501_ATTACK_RANGE_020
Attack_7,AIT501,7.867406,7.870931,0.9067055393586005,0.02374946328896522,0.8829560760696353,False,Attack_7,AIT501_ATTACK_RANGE_021
Attack_24,AIT501,7.824789,7.826711,0.9455252918287937,0.0631057563587684,0.8824195354700254,False,Attack_24,AIT501_ATTACK_RANGE_022
Attack_32,AIT501,7.794027,7.798513,0.972972972972973,0.09273824274093627,0.8802347302320368,False,Attack_32,AIT501_ATTACK_RANGE_023
Attack_2,AIT501,7.872533,7.878621,0.96045197740113,0.08079886183663061,0.8796531155644993,False,Attack_2,AIT501_ATTACK_RANGE_024
Attack_17,AIT501,7.860356,7.86324,0.9092495636998255,0.035588918291299884,0.8736606454085256,False,Attack_17,AIT501_ATTACK_RANGE_025
Attack_33,AIT501,7.790503,7.798513,0.9830985915492958,0.11741651454955439,0.8656820769997414,False,Attack_33,AIT501_ATTACK_RANGE_026
Attack_41,AIT501,7.749808,7.761023,0.9477611940298507,0.08219593569912041,0.8655652583307303,False,Attack_41,AIT501_ATTACK_RANGE_027
Attack_37,AIT501,7.682518,7.771918,0.9573333333333334,0.1820477009024495,0.7752856324308839,False,Attack_37,AIT501_ATTACK_RANGE_028
Attack_22,AIT502,150.0,150.0,0.9675675675675676,0.0003759701372291001,0.9671915974303384,False,Attack_22,AIT502_ATTACK_RANGE_000
Attack_31,AIT502,139.5796,140.041,0.9658703071672355,0.014498579621589751,0.9513717275456458,False,Attack_31,AIT502_ATTACK_RANGE_001
Attack_27,AIT502,141.938,142.6557,0.9733924611973392,0.04065758261157389,0.9327348785857653,False,Attack_27,AIT502_ATTACK_RANGE_002
Attack_35,AIT502,136.5035,137.0418,0.961038961038961,0.03344796088334856,0.9275910001556125,False,Attack_35,AIT502_ATTACK_RANGE_003
Attack_34,AIT502,136.888,137.093,0.9506172839506173,0.028113841070191332,0.922503442880426,False,Attack_34,AIT502_ATTACK_RANGE_004
Attack_21,AIT502,146.0395,146.424,0.9272097053726169,0.01844450445584661,0.9087652009167704,False,Attack_21,AIT502_ATTACK_RANGE_005
Attack_20,AIT502,145.6806,146.1164,0.9430379746835443,0.0346732455552278,0.9083647291283166,False,Attack_20,AIT502_ATTACK_RANGE_006
Attack_16,AIT502,142.9377,143.5017,0.9728506787330317,0.07339645856737816,0.8994542201656535,False,Attack_16,AIT502_ATTACK_RANGE_007
Attack_13,AIT502,143.3735,143.8862,0.978494623655914,0.08377648913711552,0.8947181345187984,False,Attack_13,AIT502_ATTACK_RANGE_008
Attack_36,AIT502,137.3238,137.9134,0.9189814814814815,0.033140551445864155,0.8858409300356174,False,Attack_36,AIT502_ATTACK_RANGE_009
Attack_41,AIT502,138.1697,138.9387,0.9246268656716418,0.0971957978327405,0.8274310678389013,False,Attack_41,AIT502_ATTACK_RANGE_010
Attack_19,AIT503,254.5181,254.7744,0.9806763285024155,0.008636363636363636,0.9720399648660518,False,Attack_19,AIT503_ATTACK_RANGE_000
Attack_25,AIT503,271.3407,271.4368,0.9775051124744376,0.007839862061533488,0.9696652504129041,False,Attack_25,AIT503_ATTACK_RANGE_001
Attack_10,AIT503,270.2192,270.9562,1.0,0.03089730248939406,0.969102697510606,False,Attack_10,AIT503_ATTACK_RANGE_002
Attack_3,AIT503,263.7465,263.9708,0.9673202614379085,0.017586659875070375,0.9497336015628381,False,Attack_3,AIT503_ATTACK_RANGE_003
Attack_23,AIT503,269.9949,270.4114,0.9587073608617595,0.012793522267206477,0.945913838594553,False,Attack_23,AIT503_ATTACK_RANGE_004
Attack_6,AIT503,261.5675,262.0161,1.0,0.05476635514018691,0.9452336448598131,False,Attack_6,AIT503_ATTACK_RANGE_005
Attack_16,AIT503,260.7344,261.2151,0.9864253393665159,0.044802867383512544,0.9416224719830033,False,Attack_16,AIT503_ATTACK_RANGE_006
Attack_39,AIT503,244.9052,249.6796,0.9376947040498442,0.007697259024835059,0.9299974450250091,False,Attack_39,AIT503_ATTACK_RANGE_007
Attack_38,AIT503,260.74082,260.9267,0.9466666666666667,0.02287197046706971,0.923794696199597,False,Attack_38,AIT503_ATTACK_RANGE_008
Attack_4,AIT503,262.2404,262.657,0.9391025641025641,0.016248826920498727,0.9228537371820653,False,Attack_4,AIT503_ATTACK_RANGE_009
Attack_17,AIT503,260.2538,260.5742,0.9284467713787086,0.012096991953340174,0.9163497794253684,False,Attack_17,AIT503_ATTACK_RANGE_010
Attack_40,AIT503,245.36015999999998,248.9105,0.9113924050632911,0.004442065828204442,0.9069503392350867,False,Attack_40,AIT503_ATTACK_RANGE_011
Attack_1,AIT503,261.3753,262.3686,0.9335106382978723,0.07849681183014516,0.8550138264677272,False,Attack_1,AIT503_ATTACK_RANGE_012
Attack_34,AIT504,14.99615,15.18841,1.0,0.07301604221073389,0.9269839577892661,False,Attack_34,AIT504_ATTACK_RANGE_000
Attack_24,AIT504,13.95796,14.22712,0.9571984435797666,0.05078982597054886,0.9064086176092178,False,Attack_24,AIT504_ATTACK_RANGE_001
Attack_23,AIT504,13.65035,13.95796,0.9587073608617595,0.05560053981106613,0.9031068210506933,False,Attack_23,AIT504_ATTACK_RANGE_002
Attack_33,AIT504,15.38067,15.76519,0.9859154929577465,0.09317620530441319,0.8927392876533333,False,Attack_33,AIT504_ATTACK_RANGE_003
Attack_16,AIT504,11.65086,11.88157,0.9547511312217195,0.06539881238966458,0.8893523188320549,False,Attack_16,AIT504_ATTACK_RANGE_004
Attack_8,AIT504,12.53525,13.38118,0.9234760051880675,0.03632316212400912,0.8871528430640584,False,Attack_8,AIT504_ATTACK_RANGE_005
Attack_17,AIT504,11.57396,11.88157,0.9354275741710296,0.06440028082302748,0.8710272933480021,False,Attack_17,AIT504_ATTACK_RANGE_006
Attack_3,AIT504,12.15073,12.41989,0.9640522875816994,0.10125733894533659,0.8627949486363627,False,Attack_3,AIT504_ATTACK_RANGE_007
Attack_1,AIT504,11.92002,12.15073,0.9308510638297872,0.08614841948175281,0.8447026443480344,False,Attack_1,AIT504_ATTACK_RANGE_008
Attack_35,AIT504,15.68828,16.30351,0.9116883116883117,0.08779753908978562,0.823890772598526,False,Attack_35,AIT504_ATTACK_RANGE_009
Attack_37,AIT504,15.41912,20.99462,0.9466666666666667,0.17764288783841856,0.7690237788282481,False,Attack_37,AIT504_ATTACK_RANGE_010
Attack_29,DPIT301,2.061592,2.061592,0.9690721649484536,0.001812849906691549,0.9672593150417621,False,Attack_29,DPIT301_ATTACK_RANGE_000
Attack_8,DPIT301,45.0,45.0,0.9818417639429312,0.01512107720708003,0.9667206867358512,False,Attack_8,DPIT301_ATTACK_RANGE_001
Attack_2,FIT201,2.78871,2.8024735499999998,0.9067796610169492,0.03639975304002362,0.8703799079769255,False,Attack_2,FIT201_ATTACK_RANGE_000
Attack_10,FIT401,0.0,0.7,1.0,0.04455828597347848,0.9554417140265216,False,Attack_10,FIT401_ATTACK_RANGE_000
Attack_11,FIT401,0.0,0.0,0.9665924276169265,0.024463103503956078,0.9421293241129705,False,Attack_11,FIT401_ATTACK_RANGE_001
Attack_22,FIT401,1.207446,1.228334,0.9297297297297298,0.0,0.9297297297297298,False,Attack_22,FIT401_ATTACK_RANGE_002
Attack_11,FIT504,0.0,0.0,0.9732739420935412,0.043570698100005384,0.9297032439935359,False,Attack_11,FIT504_ATTACK_RANGE_000
Attack_30,LIT101,700.0,700.0,0.9637139807897546,0.016143986910280884,0.9475699938794737,False,"Attack_21,Attack_30",LIT101_ATTACK_RANGE_000
Attack_1,LIT101,840.45849,869.7234,0.9002659574468085,0.0019264685931352598,0.8983394888536732,False,Attack_1,LIT101_ATTACK_RANGE_001
Attack_28,LIT101,812.44574,814.2985,0.9131614654002713,0.028858150257662057,0.8843033151426093,False,Attack_28,LIT101_ATTACK_RANGE_002
Attack_37,LIT101,704.88924,810.6832400000001,0.8986666666666666,0.09201761925225613,0.8066490474144105,False,Attack_37,LIT101_ATTACK_RANGE_003
Attack_26,LIT301,801.0,801.0,0.9844290657439446,0.0004389454335957861,0.9839901203103488,False,Attack_26,LIT301_ATTACK_RANGE_000
Attack_7,LIT301,1200.0,1200.0,0.9620991253644315,0.00034886217260626876,0.9617502631918252,False,Attack_7,LIT301_ATTACK_RANGE_001
Attack_34,LIT301,844.8956,849.9023,0.9259259259259259,0.025155891914938975,0.900770034010987,False,Attack_34,LIT301_ATTACK_RANGE_002
Attack_28,LIT301,1011.712,1016.286,0.9050203527815468,0.0052888527257933275,0.8997315000557534,False,Attack_28,LIT301_ATTACK_RANGE_003
Attack_13,LIT301,909.49235,920.2769,0.9139784946236559,0.028780631196387057,0.8851978634272688,False,Attack_13,LIT301_ATTACK_RANGE_004
Attack_20,LIT301,916.261475,932.933925,0.8987341772151899,0.04639189080475182,0.8523422864104381,False,Attack_20,LIT301_ATTACK_RANGE_005
Attack_31,LIT401,600.0,600.0,1.0,0.011684622393739616,0.9883153776062604,False,Attack_31,LIT401_ATTACK_RANGE_000
Attack_25,LIT401,1000.0,1000.0,0.9611451942740287,0.00029635217414731397,0.9608488420998813,False,Attack_25,LIT401_ATTACK_RANGE_001
Attack_28,LIT401,246.5445,407.52627999999913,0.8995929443690638,0.0,0.8995929443690638,False,Attack_28,LIT401_ATTACK_RANGE_002
Attack_26,PIT501,244.5046,245.4659,0.921280276816609,0.008120490521522044,0.9131597862950869,False,Attack_26,PIT501_ATTACK_RANGE_000
Attack_39,PIT501,247.3725,247.8371,0.9314641744548287,0.030681757227913962,0.9007824172269147,False,Attack_39,PIT501_ATTACK_RANGE_001
Attack_32,PIT501,250.4807,250.9773,0.920997920997921,0.04059149921887626,0.8804064217790447,False,Attack_32,PIT501_ATTACK_RANGE_002
Attack_8,PIT501,246.6996,248.1896,0.9169909208819714,0.08945053751764578,0.8275403833643257,False,Attack_8,PIT501_ATTACK_RANGE_003
Attack_22,PIT502,0.0,0.0,0.9756756756756757,0.04621747186937723,0.9294582038062985,False,"Attack_11,Attack_22",PIT502_ATTACK_RANGE_000
Attack_28,PIT502,0.0,0.7432799999999978,0.9497964721845319,0.04003254678600488,0.909763925398527,False,Attack_28,PIT502_ATTACK_RANGE_001
Attack_23,PIT502,0.7817255200000001,0.8169672,0.9012567324955116,0.06121457489878542,0.8400421575967262,False,Attack_23,PIT502_ATTACK_RANGE_002
Attack_26,PIT503,183.89117499999998,184.7122,0.9230103806228374,0.007379770102329155,0.9156306105205082,False,Attack_26,PIT503_ATTACK_RANGE_000
Attack_24,PIT503,190.3679,190.8805,0.933852140077821,0.037643908969210174,0.8962082311086108,False,Attack_24,PIT503_ATTACK_RANGE_001
Attack_38,PIT503,185.8818,186.2183,0.9333333333333333,0.044352897116259164,0.8889804362170742,False,Attack_38,PIT503_ATTACK_RANGE_002
Attack_40,PIT503,134.5937,185.6896,0.9367088607594937,0.10085630184640086,0.8358525589130928,False,Attack_40,PIT503_ATTACK_RANGE_003
